userID,username,retweet user,utc off,profile created,favorites,followers,following,tweets,tweetID,retweetID,retweet count,extended,text,date,day,year,month,day,hour,min,sec,url,lat,lon,mentions
'800928751664197632,b'FaithRa65191073',,Tue Nov 22 05:07:49 +0000 2016,16473,540,1959,14353,'855634591935328257,'855613823247450112,Ardamora,1,False,rt @ardamora: @missvstmarie @georgetakei @faithra65191073 mine came back chemo didn't work we don't have anything else to mortgag  [...] ,Sat Apr 22 04:09:18 +0000 2017,Sat,2017,Apr,22,04,09,18,http://twitter.com/b'FaithRa65191073'/status/855634591935328257,,
'619537618,b'wakeupurpose',-3.0,Wed Jun 27 00:23:28 +0000 2012,28362,26312,12253,339691,'855634592761618433,,,0,False,@walkersadica greys anatomy,Sat Apr 22 04:09:18 +0000 2017,Sat,2017,Apr,22,04,09,18,http://twitter.com/b'wakeupurpose'/status/855634592761618433,,
'4606657168,b'jess_love297',,Sat Dec 26 03:22:21 +0000 2015,55540,269,114,14270,'855634711770738688,'855581949259382784,onherperiod,268,False,rt @onherperiod: what in shondaland fertilization https://t.co/oshxsn8xau,Sat Apr 22 04:09:46 +0000 2017,Sat,2017,Apr,22,04,09,46,http://twitter.com/b'jess_love297'/status/855634711770738688,,
'280735397,b'CoutureService',-4.0,Mon Apr 11 22:58:53 +0000 2011,385,1035,860,25592,'855634725607755777,,,0,False,handmade blue chemo twist cap turban [comma]  size small https://t.co/d7ozo2bbhp #shopify #bluechemoturban https://t.co/neruadk9jq,Sat Apr 22 04:09:50 +0000 2017,Sat,2017,Apr,22,04,09,50,http://twitter.com/b'CoutureService'/status/855634725607755777,,
'255270307,b'Cleary_Bean',-5.0,Mon Feb 21 01:12:32 +0000 2011,10496,569,890,5109,'855634771636092929,'855581949259382784,onherperiod,269,False,rt @onherperiod: what in shondaland fertilization https://t.co/oshxsn8xau,Sat Apr 22 04:10:01 +0000 2017,Sat,2017,Apr,22,04,10,01,http://twitter.com/b'Cleary_Bean'/status/855634771636092929,,
'2588459131,b'FindYourIntern',,Wed Jun 25 23:43:38 +0000 2014,67,11,11,52126,'855634790917193728,,,0,False,internship: clinical trial management planning analysis job: novo nordisk - princeton [comma] nj - requisition id 45216br  [...]  https://t.co/vw6wngtt8j,Sat Apr 22 04:10:05 +0000 2017,Sat,2017,Apr,22,04,10,05,http://twitter.com/b'FindYourIntern'/status/855634790917193728,,
'133769431,b'MisterSalesman',,Fri Apr 16 15:41:48 +0000 2010,7968,334818,336885,608411,'855634837633413121,,,0,True,what am i reading? you'd be surprised.  [emoj_smirk]  \\nhttps://t.co/w4pleprigk @dalerominger @slmcinnis @shondarhimes @thejennieration #amreading #ian1 https://t.co/bbxr5cvybo,Sat Apr 22 04:10:16 +0000 2017,Sat,2017,Apr,22,04,10,16,http://twitter.com/b'MisterSalesman'/status/855634837633413121,,,DaleRominger,SLMcInnis,shondarhimes,TheJennieration
'784977098431729664,b'NeuroMeanChick',,Sun Oct 09 04:41:39 +0000 2016,4453,557,1796,5042,'855634845841727492,'855529052148518912,JChambersOnline,53,False,rt @jchambersonline: titles for the last 2 episodes of #greysanatomy are:\\n\\n13.23 - true colors (may 11) \\n\\n13.24 - ring of fire (may 18 - se  [...] ,Sat Apr 22 04:10:18 +0000 2017,Sat,2017,Apr,22,04,10,18,http://twitter.com/b'NeuroMeanChick'/status/855634845841727492,,
'844053836,b'AmandaCusano',,Mon Sep 24 18:21:49 +0000 2012,13170,399,438,1057,'855634936254124032,'855581949259382784,onherperiod,270,False,rt @onherperiod: what in shondaland fertilization https://t.co/oshxsn8xau,Sat Apr 22 04:10:40 +0000 2017,Sat,2017,Apr,22,04,10,40,http://twitter.com/b'AmandaCusano'/status/855634936254124032,,
'2842483768,b'uknewse',-6.0,Fri Oct 24 07:42:52 +0000 2014,14406,30505,27649,541062,'855635080789635072,,,0,False,\\u2018grey \\u2019s anatomy \\u2019 season 12 [comma] episode 8: ellen... #greysanatomy https://t.co/ycjgtxjngi,Sat Apr 22 04:11:14 +0000 2017,Sat,2017,Apr,22,04,11,14,http://twitter.com/b'uknewse'/status/855635080789635072,,
