\\u263c, [emoj_white_sun_with_rays] 
\\u263d, [emoj_first_quarter_moon] 
\\u263e, [emoj_last_quarter_moon] 
\\u263f, [emoj_mercury] 
\\u2640, [emoj_female_sign] 
\\u2641, [emoj_earth] 
\\u2642, [emoj_male_sign] 
\\u2643, [emoj_jupiter] 
\\u2644, [emoj_saturn] 
\\u2645, [emoj_uranus] 
\\u2646, [emoj_neptune] 
\\u2647, [emoj_pluto] 
\\u2648, [emoj_aries] 
\\u2649, [emoj_taurus] 
\\u264a, [emoj_gemini] 
\\u264b, [emoj_cancer] 
\\u264c, [emoj_leo] 
\\u264d, [emoj_virgo] 
\\u264e, [emoj_libra] 
\\u264f, [emoj_scorpius] 
\\u2650, [emoj_sagittarius] 
\\u2651, [emoj_capricorn] 
\\u2652, [emoj_aquarius] 
\\u2653, [emoj_pisces] 
\\u2654, [emoj_white_chess_king] 
\\u2655, [emoj_white_chess_queen] 
\\u2656, [emoj_white_chess_rook] 
\\u2657, [emoj_white_chess_bishop] 
\\u2658, [emoj_white_chess_knight] 
\\u2659, [emoj_white_chess_pawn] 
\\u265a, [emoj_black_chess_king] 
\\u265b, [emoj_black_chess_queen] 
\\u265c, [emoj_black_chess_rook] 
\\u265d, [emoj_black_chess_bishop] 
\\u265e, [emoj_black_chess_knight] 
\\u265f, [emoj_black_chess_pawn] 
\\u2660, [emoj_black_spade_suit] 
\\u2661, [emoj_heart] 
\\u2662, [emoj_white_diamond_suit] 
\\u2663, [emoj_black_club_suit] 
\\u2664, [emoj_white_spade_suit] 
\\u2665, [emoj_heart] 
\\u2666, [emoj_black_diamond_suit] 
\\u2667, [emoj_white_club_suit] 
\\u2668, [emoj_hot_springs] 
\\u2669, [emoj_quarter_note] 
\\u266a, [emoj_eighth_note] 
\\u266b, [emoj_beamed_eighth_notes] 
\\u266c, [emoj_beamed_sixteenth_notes] 
\\u266d, [emoj_music_flat_sign] 
\\u266e, [emoj_music_natural_sign] 
\\u266f, [emoj_music_sharp_sign] 
\\u2670, [emoj_west_syriac_cross] 
\\u2671, [emoj_east_syriac_cross] 
\\u2672, [emoj_universal_recycling_symbol] 
\\u2673, [emoj_recycling_symbol_for_type-1_plastics] 
\\u2674, [emoj_recycling_symbol_for_type-2_plastics] 
\\u2675, [emoj_recycling_symbol_for_type-3_plastics] 
\\u2676, [emoj_recycling_symbol_for_type-4_plastics] 
\\u2677, [emoj_recycling_symbol_for_type-5_plastics] 
\\u2678, [emoj_recycling_symbol_for_type-6_plastics] 
\\u2679, [emoj_recycling_symbol_for_type-7_plastics] 
\\u267a, [emoj_recycling_symbol_for_generic_materials] 
\\u267b, [emoj_black_universal_recycling_symbol] 
\\u267c, [emoj_recycled_paper_symbol] 
\\u267d, [emoj_partially-recycled_paper_symbol] 
\\u2680, [emoj_die_face-1] 
\\u2681, [emoj_die_face-2] 
\\u2682, [emoj_die_face-3] 
\\u2683, [emoj_die_face-4] 
\\u2684, [emoj_die_face-5] 
\\u2685, [emoj_die_face-6] 
\\u2686, [emoj_white_circle_with_dot_right] 
\\u2687, [emoj_white_circle_with_two_dots] 
\\u2688, [emoj_black_circle_with_dot_right] 
\\u2689, [emoj_black_circle_with_two_dots] 
\\u268a, [emoj_monogram_for_yang] 
\\u268b, [emoj_monogram_for_yin] 
\\u268c, [emoj_diagram_for_greater_yang] 
\\u268d, [emoj_diagram_for_lesser_yin] 
\\u268e, [emoj_diagram_for_lesser_yang] 
\\u268f, [emoj_diagram_for_greater_yin] 
\\u2690, [emoj_white_flag] 
\\u2691, [emoj_black_flag] 
\\u2692, [emoj_hammer_and_pick] 
\\u2693, [emoj_anchor] 
\\u2694, [emoj_crossed_swords] 
\\u2695, [emoj_staff_of_aesculapius] 
\\u2696, [emoj_scales] 
\\u2697, [emoj_alembic] 
\\u2698, [emoj_flower] 
\\u2699, [emoj_gear] 
\\u269a, [emoj_staff_of_hermes] 
\\u269b, [emoj_atom_symbol] 
\\u269c, [emoj_fleur-de-lis] 
\\u269d, [emoj_outlined_white_star] 
\\u269e, [emoj_three_lines_converging_right] 
\\u269f, [emoj_three_lines_converging_left] 
\\u26a0, [emoj_warning_sign] 
\\u26a1, [emoj_high_voltage_sign] 
\\u26a1, [emoj_warning_sign] 
\\u26a2, [emoj_doubled_female_sign] 
\\u26a3, [emoj_doubled_male_sign] 
\\u26a4, [emoj_interlocked_female_and_male_sign] 
\\u26a5, [emoj_male_and_female_sign] 
\\u26a6, [emoj_male_with_stroke_sign] 
\\u26a7, [emoj_male_with_stroke_and_male_and_female_sign] 
\\u26a8, [emoj_vertical_male_with_stroke_sign] 
\\u26a9, [emoj_horizontal_male_with_stroke_sign] 
\\u26aa, [emoj_medium_white_circle] 
\\u26ab, [emoj_medium_black_circle] 
\\u26ac, [emoj_medium_small_white_circle] 
\\u26ad, [emoj_marriage_symbol] 
\\u26ae, [emoj_divorce_symbol] 
\\u26af, [emoj_unmarried_partnership_symbol] 
\\u26b0, [emoj_coffin] 
\\u26b1, [emoj_funeral_urn] 
\\u26b2, [emoj_neuter] 
\\u26b3, [emoj_ceres] 
\\u26b4, [emoj_pallas] 
\\u26b5, [emoj_juno] 
\\u26b6, [emoj_vesta] 
\\u26b7, [emoj_chiron] 
\\u26b8, [emoj_black_moon_lilith] 
\\u26b9, [emoj_sextile] 
\\u26ba, [emoj_semisextile] 
\\u26bb, [emoj_quincunx] 
\\u26bc, [emoj_sesquiquadrate] 
\\u26bd, [emoj_soccer_ball] 
\\u26be, [emoj_baseball] 
\\u26bf, [emoj_squared_key] 
\\u26c0, [emoj_white_draughts_man] 
\\u26c1, [emoj_white_draughts_king] 
\\u26c2, [emoj_black_draughts_man] 
\\u26c3, [emoj_black_draughts_king] 
\\u26c4, [emoj_snowman_without_snow] 
\\u26c5, [emoj_sun_behind_cloud] 
\\u26c6, [emoj_rain] 
\\u26c7, [emoj_black_snowman] 
\\u26c8, [emoj_thunder_cloud_and_rain] 
\\u26c9, [emoj_turned_white_shogi_piece] 
\\u26ca, [emoj_turned_black_shogi_piece] 
\\u26cb, [emoj_white_diamond_in_square] 
\\u26cc, [emoj_crossing_lanes] 
\\u26cd, [emoj_disabled_car] 
\\u26ce, [emoj_ophiuchus] 
\\u26cf, [emoj_pick] 
\\u26d0, [emoj_car_sliding] 
\\u26d1, [emoj_helmet_with_white_cross] 
\\u26d2, [emoj_circled_crossing_lanes] 
\\u26d3, [emoj_chains] 
\\u26d4, [emoj_no_entry] 
\\u26d5, [emoj_alternate_one-way_left_way_traffic] 
\\u26d6, [emoj_black_two-way_left_way_traffic] 
\\u26d7, [emoj_white_two-way_left_way_traffic] 
\\u26d8, [emoj_black_left_lane_merge] 
\\u26d9, [emoj_white_left_lane_merge] 
\\u26da, [emoj_drive_slow_sign] 
\\u26db, [emoj_heavy_white_down-pointing_triangle] 
\\u26dc, [emoj_left_closed_entry] 
\\u26dd, [emoj_squared_saltire] 
\\u26de, [emoj_falling_diagonal_in_white_circle_in_black_square] 
\\u26df, [emoj_black_truck] 
\\u26e0, [emoj_restricted_left_entry-1] 
\\u26e1, [emoj_restricted_left_entry-2] 
\\u26e2, [emoj_astronomical_symbol_for_uranus] 
\\u26e3, [emoj_heavy_circle_with_stroke_and_two_dots_above] 
\\u26e4, [emoj_pentagram] 
\\u26e5, [emoj_right-handed_interlaced_pentagram] 
\\u26e6, [emoj_left-handed_interlaced_pentagram] 
\\u26e7, [emoj_inverted_pentagram] 
\\u26e8, [emoj_black_cross_on_shield] 
\\u26e9, [emoj_shinto_shrine] 
\\u26ea, [emoj_church] 
\\u26eb, [emoj_castle] 
\\u26ec, [emoj_historic_site] 
\\u26ed, [emoj_gear_without_hub] 
\\u26ee, [emoj_gear_with_handles] 
\\u26ef, [emoj_map_symbol_for_lighthouse] 
\\u26f0, [emoj_mountain] 
\\u26f1, [emoj_umbrella_on_ground] 
\\u26f2, [emoj_fountain] 
\\u26f3, [emoj_flag_in_hole] 
\\u26f4, [emoj_ferry] 
\\u26f5, [emoj_sailboat] 
\\u26f6, [emoj_square_four_corners] 
\\u26f7, [emoj_skier] 
\\u26f8, [emoj_ice_skate] 
\\u26f9, [emoj_person_with_ball] 
\\u26fa, [emoj_tent] 
\\u26fb, [emoj_japanese_bank_symbol] 
\\u26fc, [emoj_headstone_graveyard_symbol] 
\\u26fd, [emoj_fuel_pump] 
\\u26fe, [emoj_cup_on_black_square] 
\\u26ff, [emoj_white_flag_with_horizontal_middle_black_stripe] 
\\u2701, [emoj_upper_blade_scissors] 
\\u2702, [emoj_black_scissors] 
\\u2703, [emoj_lower_blade_scissors] 
\\u2704, [emoj_white_scissors] 
\\u2705, [emoj_white_heavy_check_mark] 
\\u2706, [emoj_telephone_location_sign] 
\\u2707, [emoj_tape_drive] 
\\u2708, [emoj_airplane] 
\\u2709, [emoj_envelope] 
\\u270a, [emoj_raised_fist] 
\\u270b, [emoj_raised_hand] 
\\u270c, [emoj_victory_hand] 
\\u270d, [emoj_writing_hand] 
\\u270e, [emoj_lower_right_pencil] 
\\u270f, [emoj_pencil] 
\\u2710, [emoj_upper_right_pencil] 
\\u2711, [emoj_white_nib] 
\\u2712, [emoj_black_nib] 
\\u2713, [emoj_check_mark] 
\\u2714, [emoj_heavy_check_mark] 
\\u2715, [emoj_multiplication_x] 
\\u2716, [emoj_heavy_multiplication_x] 
\\u2717, [emoj_ballot_x] 
\\u2718, [emoj_heavy_ballot_x] 
\\u2719, [emoj_outlined_greek_cross] 
\\u271a, [emoj_heavy_greek_cross] 
\\u271b, [emoj_open_center_cross] 
\\u271c, [emoj_heavy_open_center_cross] 
\\u271d, [emoj_latin_cross] 
\\u271e, [emoj_shadowed_white_latin_cross] 
\\u271f, [emoj_outlined_latin_cross] 
\\u2720, [emoj_maltese_cross] 
\\u2721, [emoj_star_of_david] 
\\u2722, [emoj_four_teardrop-spoked_asterisk] 
\\u2723, [emoj_four_balloon-spoked_asterisk] 
\\u2724, [emoj_heavy_four_balloon-spoked_asterisk] 
\\u2725, [emoj_four_club-spoked_asterisk] 
\\u2726, [emoj_black_four-pointed_star] 
\\u2727, [emoj_white_four-pointed_star] 
\\u2728, [emoj_sparkles] 
\\u2729, [emoj_stress_outlined_white_star] 
\\u272a, [emoj_circled_white_star] 
\\u272b, [emoj_open_center_black_star] 
\\u272c, [emoj_black_center_white_star] 
\\u272d, [emoj_outlined_black_star] 
\\u272e, [emoj_heavy_outlined_black_star] 
\\u272f, [emoj_pinwheel_star] 
\\u2730, [emoj_shadowed_white_star] 
\\u2731, [emoj_heavy_asterisk] 
\\u2732, [emoj_open_center_asterisk] 
\\u2733, [emoj_eight_spoked_asterisk] 
\\u2734, [emoj_eight_pointed_black_star] 
\\u2735, [emoj_eight_pointed_pinwheel_star] 
\\u2736, [emoj_six_pointed_black_star] 
\\u2737, [emoj_eight_pointed_rectilinear_black_star] 
\\u2738, [emoj_heavy_eight_pointed_rectilinear_black_star] 
\\u2739, [emoj_twelve_pointed_black_star] 
\\u273a, [emoj_sixteen_pointed_asterisk] 
\\u273b, [emoj_teardrop_spoked_asterisk] 
\\u273c, [emoj_open_center_teardrop_spoked_asterisk] 
\\u273d, [emoj_heavy_teardrop_spoked_asterisk] 
\\u273e, [emoj_six_petalled_black_and_white_florette] 
\\u273f, [emoj_black_florette] 
\\u2740, [emoj_white_florette] 
\\u2741, [emoj_eight_petalled_outlined_black_florette] 
\\u2742, [emoj_circled_open_center_eight_pointed_star] 
\\u2743, [emoj_heavy_teardrop_spoked_pinwheel_asterisk] 
\\u2744, [emoj_snowflake] 
\\u2745, [emoj_tight_trifoliate_snowflake] 
\\u2746, [emoj_heavy_chevron_snowflake] 
\\u2747, [emoj_sparkle] 
\\u2748, [emoj_heavy_sparkle] 
\\u2749, [emoj_balloon_spoked_asterisk] 
\\u274a, [emoj_eight_teardrop_spoked_propeller_asterisk] 
\\u274b, [emoj_heavy_eight_teardrop_spoked_propeller_asterisk] 
\\u274c, [emoj_cross_mark] 
\\u274d, [emoj_shadowed_white_circle] 
\\u274e, [emoj_negative_squared_cross_mark] 
\\u274f, [emoj_lower_right_drop-shadowed_white_square] 
\\u2750, [emoj_upper_right_drop-shadowed_white_square] 
\\u2751, [emoj_lower_right_shadowed_white_square] 
\\u2752, [emoj_upper_right_shadowed_white_square] 
\\u2753, [emoj_black_question_mark_ornament] 
\\u2754, [emoj_white_question_mark_ornament] 
\\u2755, [emoj_white_exclamation_mark_ornament] 
\\u2756, [emoj_black_diamond_minus_white_x] 
\\u2757, [emoj_heavy_exclamation_mark_symbol] 
\\u2758, [emoj_light_vertical_bar] 
\\u2759, [emoj_medium_vertical_bar] 
\\u275a, [emoj_heavy_vertical_bar] 
\\u275b, [emoj_heavy_single_turned_comma_quotation_mark_ornament] 
\\u275c, [emoj_heavy_single_comma_quotation_mark_ornament] 
\\u275d, [emoj_heavy_double_turned_comma_quotation_mark_ornament] 
\\u275e, [emoj_heavy_double_comma_quotation_mark_ornament] 
\\u275f, [emoj_heavy_low_single_comma_quotation_mark_ornament] 
\\u2760, [emoj_heavy_low_double_comma_quotation_mark_ornament] 
\\u2761, [emoj_curved_stem_paragraph_sign_ornament] 
\\u2762, [emoj_heavy_exclamation_mark_ornament] 
\\u2763, [emoj_heavy_heart_exclamation_mark_ornament] 
\\u2764, [emoj_heart] 
\\u2765, [emoj_heart] 
\\u2766, [emoj_heart] 
\\u2767, [emoj_heart] 
\\u2768, [emoj_medium_left_parenthesis_ornament] 
\\u2769, [emoj_medium_right_parenthesis_ornament] 
\\u276a, [emoj_medium_flattened_left_parenthesis_ornament] 
\\u276b, [emoj_medium_flattened_right_parenthesis_ornament] 
\\u276c, [emoj_medium_left-pointing_angle_bracket_ornament] 
\\u276d, [emoj_medium_right-pointing_angle_bracket_ornament] 
\\u276e, [emoj_heavy_left-pointing_angle_quotation_mark_ornament] 
\\u276f, [emoj_heavy_right-pointing_angle_quotation_mark_ornament] 
\\u2770, [emoj_heavy_left-pointing_angle_bracket_ornament] 
\\u2771, [emoj_heavy_right-pointing_angle_bracket_ornament] 
\\u2772, [emoj_light_left_tortoise_shell_bracket_ornament] 
\\u2773, [emoj_light_right_tortoise_shell_bracket_ornament] 
\\u2774, [emoj_medium_left_curly_bracket_ornament] 
\\u2775, [emoj_medium_left_curly_bracket_ornament] 
\\u2776, [emoj_dingbat_negative_circled_digit_one] 
\\u2777, [emoj_dingbat_negative_circled_digit_two] 
\\u2778, [emoj_dingbat_negative_circled_digit_three] 
\\u2779, [emoj_dingbat_negative_circled_digit_four] 
\\u277a, [emoj_dingbat_negative_circled_digit_five] 
\\u277b, [emoj_dingbat_negative_circled_digit_six] 
\\u277c, [emoj_dingbat_negative_circled_digit_seven] 
\\u277d, [emoj_dingbat_negative_circled_digit_eight] 
\\u277e, [emoj_dingbat_negative_circled_digit_nine] 
\\u277f, [emoj_dingbat_negative_circled_digit_ten] 
\\u2780, [emoj_dingbat_circled_sans-serif_digit_one] 
\\u2781, [emoj_dingbat_circled_sans-serif_digit_two] 
\\u2782, [emoj_dingbat_circled_sans-serif_digit_three] 
\\u2783, [emoj_dingbat_circled_sans-serif_digit_four] 
\\u2784, [emoj_dingbat_circled_sans-serif_digit_five] 
\\u2785, [emoj_dingbat_circled_sans-serif_digit_six] 
\\u2786, [emoj_dingbat_circled_sans-serif_digit_seven] 
\\u2787, [emoj_dingbat_circled_sans-serif_digit_eight] 
\\u2788, [emoj_dingbat_circled_sans-serif_digit_nine] 
\\u2789, [emoj_dingbat_circled_sans-serif_digit_ten] 
\\u278a, [emoj_dingbat_negative_circled_sans-serif_digit_one] 
\\u278b, [emoj_dingbat_negative_circled_sans-serif_digit_two] 
\\u278c, [emoj_dingbat_negative_circled_sans-serif_digit_three] 
\\u278d, [emoj_dingbat_negative_circled_sans-serif_digit_four] 
\\u278e, [emoj_dingbat_negative_circled_sans-serif_digit_five] 
\\u278f, [emoj_dingbat_negative_circled_sans-serif_digit_six] 
\\u2790, [emoj_dingbat_negative_circled_sans-serif_digit_seven] 
\\u2791, [emoj_dingbat_negative_circled_sans-serif_digit_eight] 
\\u2792, [emoj_dingbat_negative_circled_sans-serif_digit_nine] 
\\u2793, [emoj_dingbat_negative_circled_sans-serif_digit_ten] 
\\u2794, [emoj_heavy_wide-headed_rightward_arrow] 
\\u2798, [emoj_heavy_south_east_arrow] 
\\u2799, [emoj_heavy_rightward_arrow] 
\\u279a, [emoj_heavy_north_east_arrow] 
\\u279b, [emoj_drafting_point_rightward_arrow] 
\\u279c, [emoj_heavy_round-tipped_rightward_arrow] 
\\u279d, [emoj_triangle-headed_rightward_arrow] 
\\u279e, [emoj_heavy_triangle-headed_rightward_arrow] 
\\u279f, [emoj_dashed_triangle-headed_rightward_arrow] 
\\u27a0, [emoj_heavy_dashed_triangle-headed_rightward_arrow] 
\\u27a1, [emoj_black_rightward_arrow] 
\\u27a2, [emoj_three-d_top-lighted_rightward_arrowhead] 
\\u27a3, [emoj_three-d_bottom-lighted_rightward_arrowhead] 
\\u27a4, [emoj_black_rightward_arrowhead] 
\\u27a5, [emoj_heavy_black_curved_downward_and_rightward_arrow] 
\\u27a6, [emoj_heavy_black_curved_upward_and_rightward_arrow] 
\\u27a7, [emoj_squat_black_rightward_arrow] 
\\u27a8, [emoj_heavy_concave-pointed_black_rightward_arrow] 
\\u27a9, [emoj_right-shaded_white_rightward_arrow] 
\\u27aa, [emoj_left-shaded_white_rightward_arrow] 
\\u27ab, [emoj_back-tilted_shadowed_white_rightward_arrow] 
\\u27ac, [emoj_front-tilted_shadowed_white_rightward_arrow] 
\\u27ad, [emoj_heavy_lower_right-shadowed_white_rightward_arrow] 
\\u27ae, [emoj_heavy_upper_right-shadowed_white_rightward_arrow] 
\\u27af, [emoj_notched_lower_right-shadowed_white_rightward_arrow] 
\\u27b0, [emoj_curly_loop] 
\\u27b1, [emoj_notched_upper_right-shadowed_white_rightward_arrow] 
\\u27b2, [emoj_circled_heavy_white_rightward_arrow] 
\\u27b3, [emoj_white-feathered_rightward_arrow] 
\\u27b4, [emoj_black-feathered_south_east_arrow] 
\\u27b5, [emoj_black-feathered_rightward_arrow] 
\\u27b6, [emoj_black-feathered_north_east_arrow] 
\\u27b7, [emoj_heavy_black-feathered_south_east_arrow] 
\\u27b8, [emoj_heavy_black-feathered_rightward_arrow] 
\\u27b9, [emoj_heavy_black-feathered_north_east_arrow] 
\\u27ba, [emoj_teardrop-barbed_rightward_arrow] 
\\u27bb, [emoj_heavy_teardrop-shanked_rightward_arrow] 
\\u27bc, [emoj_wedge-tailed_rightward_arrow] 
\\u27bd, [emoj_heavy_wedge-tailed_rightward_arrow] 
\\u27be, [emoj_open-outlined_rightward_arrow] 
\\u27bf, [emoj_double_curly_loop] 
\\U0001d405, [emoj_math_bold_capital_f]
\\U0001d408, [emoj_math_bold_capital_i]
\\U0001d40c, [emoj_math_bold_capital_m]
\\U0001d42d, [emoj_math_both_small_t]
\\U0001f161, [emoj_neg_circled_latin_capital_r]
\\U0001f166, [emoj_neg_cirlced_latin_capital_w]
\\U0001f1e6, [emoj_regional_indicator_a]
\\U0001f1f2, [emoj_regional_indicator_m]
\\U0001f1f4, [emoj_regional_indicator_o]
\\U0001f324, [emoj_sun_with_small_cloud]
\\U0001f327, [emoj_cloud_with_rain]
\\U0001f329, [emoj_cloud_with_lightning]
\\U0001f32a, [emoj_cloud_with_tornado]
\\U0001f32a, [emoj_cloud_with_tornado]
\\U0001f32b, [emoj_fog]
\\U0001f32c, [emoj_wind_blowing_face]
\\U0001f32e, [emoj_taco]
\\U0001f336, [emoj_hot_pepper]
\\U0001f37e, [emoj_bottle_with_popping_cork]
\\U0001f37f, [emoj_popcorn]
\\U0001f39b, [emoj_control_knobs]
\\U0001f39f, [emoj_admission_tickets]
\\U0001f3cd, [emoj_racing_motercycle]
\\U0001f3ce, [emoj_racing_car]
\\U0001f3d0, [emoj_volleyball]
\\U0001f3d9, [emoj_cityscape]
\\U0001f3fb, [emoj_rowboat_type_1_2]
\\U0001f3fc, [emoj_rowboat_type_3
\\U0001f3fd, [emoj_rowboat_type_4]
\\U0001f3fe, [emoj_rowboat_type_5]
\\U0001f3ff, [emoj_rowboat_type_6]
\\U0001f441, [emoj_eye]
\\U0001f4f8, [emoj_camera_with_flash]
\\U0001f4fd, [emoj_film_projector]
\\U0001f4ff, [emoj_prayer_beads]
\\U0001f549, [emoj_om_symbol]
\\U0001f54a, [emoj_dove_of_peace]
\\U0001f56a, [emoj_right_speaker_with_three_sound_waves]
\\U0001f575, [emoj_sleuth_or_spy]
\\U0001f576, [emoj_dark_sunglasses]
\\U0001f577, [emoj_spider]
\\U0001f58a, [emoj_lower_left_ballpoint_pen]
\\U0001f58d, [emoj_lower_left_crayon]
\\U0001f595, [emoj_rev_hand_with_middle_fing_extended]
\\U0001f596, [emoj_raised_hand_with_part_between_middle_and_ring_fing]
\\U0001f5a5, [emoj_desktop_computer]
\\U0001f5b2, [emoj_trackball]
\\U0001f5d1, [emoj_wastebasket]
\\U0001f5e3, [emoj_speaking_head_in_sillhouette]
\\U0001f5ef, [emoj_right_anger_bubble]
\\U0001f641, [emoj_slightly_frowning_face]
\\U0001f642, [emoj_slightly_smiling_face]
\\U0001f643, [emoj_upside_down_face]
\\U0001f644, [emoj_face_with_rolling_eyes]
\\U0001f6c7, [emoj_prohibited_sign]
\\U0001f6cc, [emoj_sleeping_accomodation]
\\U0001f6d0, [emoj_place_of_worship]
\\U0001f6e0, [emoj_hammer_and_wrench]
\\U0001f910, [emoj_zipper_mouth_face]
\\U0001f911, [emoj_money_mouth_face]
\\U0001f912, [emoj_face_with_thermometer]
\\U0001f913, [emoj_nerd_face]
\\U0001f914, [emoj_thinking_face]
\\U0001f915, [emoj_face_with_bandage]
\\U0001f917, [emoj_hugging_face]
\\U0001f918, [emoj_sign_of_the_horns]
\\U0001f981, [emoj_lion_face]
\\U0001f984, [emoj_unicorn_face]
\\U0001f9c0, [emoj_cheese_wedge]
\\U0003003d, [emoj_unknown]
\\U000fe006, [emoj_foggy]
\\U000fe029, [emoj_clock_face_with_twelve_o_clock]
\\U000fe041, [emoj_rose_emoji]
\\U000fe190, [emoj_eyes]
\\U000fe1ae, [emoj_ghost]
\\U000fe1bc, [emoj_penguin]
\\U000fe327, [emoj_face_with_heart_shaped_eyes]
\\U000fe328, [emoj_face_with_look_of_triumph]
\\U000fe329, [emoj_face_with_stuck_out_tongue_and_winking_eye]
\\U000fe32a, [emoj_face_with_stuck_out_tongue_and_tightly_closed_eyes]
\\U000fe32b, [emoj_face_savoring_delicious_food]
\\U000fe32c, [emoj_face_throwing_a_kiss]
\\U000fe32d, [emoj_kissing_face_with_closed_eyes]
\\U000fe32f, [emoj_flushed_face_emoji]
\\U000fe332, [emoj_smiley_face_with_open_mouth_and_tightly_closed_eyes]
\\U000fe333, [emoj_grinning_face_with_smiling_eyes]
\\U000fe334, [emoj_face_with_tears_of_joy]
\\U000fe335, [emoj_smiling_face_with_smiling_eyes]
\\U000fe338, [emoj_smiling_face_with_open_mouth_and_smiling_eyes]
\\U000fe339, [emoj_crying_face]
\\U000fe33a, [emoj_loudly_crying_face]
\\U000fe33d, [emoj_pouting_face]
\\U000fe33e, [emoj_relieved_face]
\\U000fe343, [emoj_smirking_face]
\\U000fe347, [emoj_winking_face]
\\U000fe351, [emoj_face_with_no_good_gesture]
\\U000fe354, [emoj_see_no_evil_monkey]
\\U000fe358, [emoj_person_raising_both_hands_up]
\\U000fe35b, [emoj_person_with_folded_hands]
\\U000fe4ef, [emoj_camera]
\\U000fe4f6, [emoj_fire]
\\U000fe4fc, [emoj_battery]
\\U000fe511, [emoj_birthday_cake]
\\U000fe517, [emoj_party_popper]
\\U000fe520, [emoj_confetti_ball]
\\U000fe7e2, [emoj_high_speed_train]
\\U000fe7f0, [emoj_pedestrian]
\\U000fe7f9, [emoj_police_cars_revolving_light]
\\U000fe814, [emoj_multiple_music_notes]
\\U000fe97b, [emoj_candy_emoji]
\\U000fe97c, [emoj_lollipop]
\\U000fe982, [emoj_cocktail_glass]
\\U000fe983, [emoj_beer_mug]
\\U000fe986, [emoj_wine_glass]
\\U000fe987, [emoj_clinking_beer_mugs]
\\U000fe988, [emoj_tropical_drink]
\\U000feb0d, [emoj_beating_heart]
\\U000feb10, [emoj_sparkling_heart]
\\U000feb18, [emoj_revolving_hearts]
\\U000feb1e, [emoj_smoking_symbol]
\\U000feb1f, [emoj_no_smoking_symbol]
\\U000feb4f, [emoj_squared_sos]
\\U000feb5b, [emoj_splashing_sweat_symbol]
\\U000feb7b, [emoj_hundred_points_symbol]
\\U000feb96, [emoj_fisted_hand]
\\U000feb97, [emoj_thumbs_up_sign]
\\U000feb9a, [emoj_white_down_pointing_backhand]
\\U000feb9c, [emoj_white_right_pointing_backhand]
\\U000feb9f, [emoj_ok_hand]
\\U000feba0, [emoj_thumbs_down]
\\U000fec00, [emoj_unknown]
\\U000fec17, [emoj_unknown]
\\U000fec19, [emoj_unknown]
\\U000fec1b, [emoj_unknown]
\\U000fec27, [emoj_unknown]
\\U000fec34, [emoj_unknown]
\\U0001f399, [emoj_unknown]
\\U0001f1f1, [emoj_unknown]
\\U000fe321, [emoj_unknown]
\\U0001f570, [emoj_unknown]
\\U0001f570, [emoj_unknown]
\\U000fe059, [emoj_unknown]
\\U0001f5d3, [emoj_unknown]
\\U000feb36, [emoj_unknown]
\\U0001f5d3, [emoj_unknown]
\\U0001f5d3, [emoj_unknown]
\\U0001f37d, [emoj_unknown]
\\U0001f37d, [emoj_unknown]
\\U0001f56f, [emoj_unknown]
\\U0001f574, [emoj_unknown]
\\U0001f1f1, [emoj_unknown]
\\U0001f1fe, [emoj_unknown]
\\U000fe321, [emoj_unknown]
